MSHA_ID,Average_Employees,Company_Type,Labor_Hours,Mine_Basin,Mine_County,Mine_Name,Mine_State,Mine_Status,Mine_Type,Operating_Company,Operating_Company_Address,Operation_Type,Production_short_tons,Union_Code,Year
3608822,4.0,Independent Producer Operator,8728.0,Appalachia Northern,Northumberland,Sioux Bank,Refuse Recovery,Active,Refuse,Black Diamond Mining Inc,"P.O. Box 139, Elysburg, PA 17824",Mine and Preparation Plant,7499.0,,2009
3609545,2.0,Independent Producer Operator,110.0,Appalachia Northern,Northumberland,Mustang Stripping,Refuse Recovery,"Active, men working, not producing",Refuse,D Molesevich & Sons Constructi,"333 South Pine St., Mt. Carmel, PA 17851",Mine only,325.0,,2009
3601840,2.0,Independent Producer Operator,6071.0,Appalachia Northern,Schuylkill,Lucanna Bank,Refuse Recovery,Active,Refuse,Ginther Coal Company,"P.O. Box 989, Pottsville, PA 17901",Mine only,99121.0,,2009
3609410,2.0,Independent Producer Operator,1208.0,Appalachia Northern,Schuylkill,Kaska Bank Operations,Refuse Recovery,Active,Refuse,"South Tamaqua Coal Pockets, In","804 West Penn Pike, Tamaqua, PA 18252",Mine only,832.0,,2009
4609146,8.0,Operating Subsidiary,17412.0,Appalachia Central,Wyoming,Pinnacle Fines Recovery Plant,Refuse Recovery,"Active, men working, not producing",Refuse,Covol Fuels No 4 Llc,"P.O. Box 492, Pineville, WV 24874",Mine only,30965.0,United Mine Workers of America,2009
1502134,3.0,Independent Producer Operator,7200.0,Appalachia Central,Knox,Corbin Prep Plant,Refuse Recovery,Active,Refuse,C H Development,"P.O. Box 1465, Corbin, KY 40702",Mine only,474.0,,2009
100563,5.0,Independent Producer Operator,11421.0,Appalachia Southern,Tuscaloosa,Greenfuels Processing Plant,Refuse Recovery,Active,Refuse,Covol Fuels No 5 Llc,"P.O. Box 457, Brookwood, AL 35444",Mine and Preparation Plant,196661.0,,2009
103362,3.0,Independent Producer Operator,6827.0,Appalachia Southern,Tuscaloosa,Cef Alabama #4,Refuse Recovery,Active,Refuse,Covol Engineered Fuels Lc,"P.O. Box 157, Brookwood, AL 35444",Mine and Preparation Plant,23945.0,,2009
103364,2.0,Independent Producer Operator,1041.0,Appalachia Southern,Tuscaloosa,Cef Alabama #7,Refuse Recovery,Temporarily closed,Refuse,Covol Engineered Fuels Lc,"P.O. Box 486, Brookwood, AL 35444",Preparation Plant,9103.0,,2009
103365,5.0,Independent Producer Operator,10778.0,Appalachia Southern,Tuscaloosa,Cef Alabama #5,Refuse Recovery,Active,Refuse,Covol Engineered Fuels Lc,"P.O. Box 425, Brookwood, AL 35444",Mine and Preparation Plant,113428.0,,2009
1202424,7.0,Independent Producer Operator,4960.0,Illinois Basin,Pike,Blackfoot#5-Gray#1,Refuse Recovery,Active,Refuse,Jarvis Coal Llc,"101 West Main Street, Jasonville, IN 47438",Mine only,51536.0,,2009
3609336,4.0,Independent Producer Operator,7680.0,Appalachia Northern,Washington,Hawkins Refuse Site,Refuse Recovery,"Active, men working, not producing",Refuse,"Pennsylvania Coal Reclamation,","P.O. Box 136, Cuddy, PA 15031",Mine only,17505.0,,2009
100515,4.0,Independent Producer Operator,5280.0,Appalachia Southern,Walker,Mary Lee # 1 Mine,Refuse Recovery,"Active, men working, not producing",Refuse,"Drummond Company, Inc.","P.O. Box 1549, Jasper, AL 35502",Mine only,32041.0,,2009
1513418,5.0,Independent Producer Operator,3805.0,Appalachia Central,Lawrence,Dredge #1,Refuse Recovery,Active,Refuse,Big Sandy Resources Inc,"31 Emerald Lane, Louisa, KY 41230",Mine only,1831.0,,2009
1518401,3.0,Independent Producer Operator,800.0,Appalachia Central,Letcher,No 2,Refuse Recovery,"Active, men working, not producing",Refuse,Coal Operator 1 Llc,"P.O. Box 463, Dwarf, KY 41739",Mine only,4624.0,,2009
1519274,3.0,Independent Producer Operator,2268.0,Appalachia Central,Letcher,Hemphill No. 1,Refuse Recovery,Permanently abandoned,Refuse,Landfall Mining Incorporated,"P.O. Box 367, Shelbiana, KY 41562",Mine only,15573.0,,2009
1519071,5.0,Independent Producer Operator,9249.0,Illinois Basin,Muhlenberg,Rock Crusher Fines Plant,Refuse Recovery,Active,Refuse,"Covol Fuels No. 2, Llc","6601 Hwy 181 North, Greenville, KY 42345",Mine and Preparation Plant,94312.0,,2009
1519205,9.0,Independent Producer Operator,21571.0,Illinois Basin,Muhlenberg,Minuteman Fines Recovery Plant,Refuse Recovery,Active,Refuse,Covol Fuels No 2 Llc,"6601 Highway 181 North, Greenville, KY 42345",Mine and Preparation Plant,238839.0,,2009
1518524,3.0,Independent Producer Operator,5585.0,Appalachia Central,Pike,Turkey Pen Refuse,Refuse Recovery,Active,Refuse,Clintwood Elkhorn Mining,"23956 State Hwy 194e, Fedscreek, KY 41524",Mine only,41185.0,,2009
1519383,3.0,Independent Producer Operator,3118.0,Appalachia Central,Pike,Big Sandy Refuse,Refuse Recovery,Active,Refuse,Landfall Mining Inc,"P.O. Box 367, Shelbiana, KY 41562",Mine only,41907.0,,2009
103335,1.0,Independent Producer Operator,30.0,Appalachia Southern,Bibb,Thompson South Mine,Alabama,Active,Surface,"M&b Excavating Co., Inc., Llc","1001 Heflin Avenue West, Birmingham, AL 35214",Mine only,103.0,,2010
103381,13.0,Independent Producer Operator,33241.0,Appalachia Southern,Bibb,Tacoa Highwall Miner,Alabama,Active,Surface,"Tacoa Minerals,llc","1669 Mission Hills Road, Alabaster, AL 35007",Mine only,127564.0,,2010
100787,16.0,Independent Producer Operator,35020.0,Appalachia Southern,Blount,Rosa Mine,Alabama,"Active, men working, not producing",Surface,Mcoal Corporation,"P.O. Box 1056, Oneonta, AL 35121",Preparation Plant,0.0,,2010
103404,32.0,Independent Producer Operator,76025.0,Appalachia Southern,Blount,Reid School Mine,Alabama,Active,Surface,"Taft Coal Sales & Associates,","107 N. Walston Bridge Road, Jasper, AL 35504",Mine only,148994.0,,2010
103117,17.0,Operating Subsidiary,34365.0,Appalachia Southern,Cullman,"Mine #2, #3, #4",Alabama,Temporarily closed,Surface,"Evergreen Mining, Llc","74 Indutrial Parkway, Jasper, AL 35001",Mine only,69035.0,,2010
100759,372.0,Operating Subsidiary,816059.0,Appalachia Southern,Fayette,North River #1 Underground Min,Alabama,Active,Underground,Chevron Mining Inc,"3114 County Road 63 S, Berry, AL 35546",Mine and Preparation Plant,3037170.0,United Mine Workers of America,2010
103246,15.0,Independent Producer Operator,12879.0,Appalachia Southern,Franklin,Bear Creek,Alabama,Active,Surface,"Birmingham Coal & Coke Co., In","912 Edenton Street, Birmingham, AL 35242",Mine only,39301.0,,2010
103374,15.0,Independent Producer Operator,31170.0,Appalachia Southern,Franklin,Meredyth Mine,Alabama,Active,Surface,"National Coal Of Alabama, Inc","1810 Birmingham Ave. Ste #101, Jasper, AL 35501",Mine only,70229.0,,2010
102933,7.0,Independent Producer Operator,13096.0,Appalachia Southern,Jackson,Mine No 2,Alabama,Temporarily closed,Surface,"Gtm Energy Partners, Llc","440 County Road 464, Flat Rock, AL 35966",Mine only,33623.0,,2010
100329,36.0,Operating Subsidiary,107305.0,Appalachia Southern,Jefferson,Concord Mine,Alabama,Active,Underground,Oak Grove Resources Llc,"8800 Oak Grove Mine Road, Adger, AL 35006",Preparation Plant,0.0,United Mine Workers of America,2010
100851,389.0,Operating Subsidiary,907127.0,Appalachia Southern,Jefferson,Oak Grove Mine,Alabama,Active,Underground,Oak Grove Resources Llc,"8800 Oak Grove Mine Rd, Adger, AL 35006",Mine only,925504.0,United Mine Workers of America,2010
102354,42.0,Independent Producer Operator,123228.0,Appalachia Southern,Jefferson,Lindbergh,Alabama,Active,Surface,C & H Mining Company Inc,"3699 Industrial Parkway, Jasper, AL 35502",Mine only,281686.0,,2010
102901,1.0,Independent Producer Operator,992.0,Appalachia Southern,Jefferson,Shoal Creek Mine,Alabama,Active,Surface,Drummond Company Inc,"8488 Nancy Ann Bend Road, Adger, AL 35006",Mine and Preparation Plant,0.0,United Mine Workers of America,2010
102901,601.0,Independent Producer Operator,1363384.0,Appalachia Southern,Jefferson,Shoal Creek Mine,Alabama,Active,Underground,Drummond Company Inc,"8488 Nancy Ann Bend Road, Adger, AL 35006",Mine and Preparation Plant,1680463.0,United Mine Workers of America,2010
102951,7.0,Operating Subsidiary,15428.0,Appalachia Southern,Jefferson,Majestic Mine No. 2,Alabama,"Active, men working, not producing",Surface,R J R Mining Company Inc,"P.O. Box 1253, Cullman, AL 35056",Mine only,54710.0,,2010
103150,5.0,Independent Producer Operator,944.0,Appalachia Southern,Jefferson,Littleton Mine,Alabama,Temporarily closed,Surface,"Evergreen Mining, Llc","74 Industrial Parkway, Jasper, AL 35501",Mine only,1507.0,,2010
103180,59.0,Independent Producer Operator,122364.0,Appalachia Southern,Jefferson,Sloan Mountain Mine,Alabama,Active,Surface,"M S & R Equipment Company, Inc","2600 Warrior Jasper Road, Warrior, AL 35180",Mine only,327895.0,,2010
103278,16.0,Operating Subsidiary,32121.0,Appalachia Southern,Jefferson,Cef Alabama #3,Alabama,Active,Surface,Covol Engineered Fuels Lc,"P.O. Box 60, Adger, AL 35006",Mine and Preparation Plant,60226.0,,2010
103285,23.0,Operating Subsidiary,58920.0,Appalachia Southern,Jefferson,Narley Mine,Alabama,Active,Surface,Best Coal Inc,"P.O. Box 1253, Cullman, AL 35056",Mine only,136210.0,,2010
103332,27.0,Independent Producer Operator,60373.0,Appalachia Southern,Jefferson,Powhatan Mine,Alabama,Temporarily closed,Surface,Rac Mining Llc,"378 Old Dora Road, Sumiton, AL 35148",Mine only,81781.0,,2010
103375,22.0,Independent Producer Operator,50269.0,Appalachia Southern,Jefferson,Johnson Mine,Alabama,Active,Surface,Cahaba Resources Llc,"P.O. Box 122, Vance, AL 35490",Mine only,94209.0,,2010
103393,18.0,Independent Producer Operator,41222.0,Appalachia Southern,Marion,Buttahatchee Mine No 1,Alabama,Active,Surface,"National Coal Of Alabama, Inc","1401 Doug Baker Blvd 107-181, Birmingham, AL 35242",Mine only,79174.0,,2010
102976,11.0,Independent Producer Operator,28338.0,Appalachia Southern,Shelby,Piney Woods Preparation Plant,Alabama,Active,Surface,"Tacoa Minerals, Llc","1669 Mission Hills Road, Alabaster, AL 35007",Preparation Plant,0.0,,2010
102976,7.0,Independent Producer Operator,18117.0,Appalachia Southern,Shelby,Piney Woods Preparation Plant,Alabama,Active,Underground,"Tacoa Minerals, Llc","1669 Mission Hills Road, Alabaster, AL 35007",Preparation Plant,0.0,,2010
103205,13.0,Independent Producer Operator,13233.0,Appalachia Southern,Shelby,Alliance Mine No 1,Alabama,Temporarily closed,Surface,Hope Coal Company Inc,"1401 Doug Baker Blvd, Suite 10, Birmingham, AL 35242",Mine only,22795.0,,2010
103245,30.0,Independent Producer Operator,69845.0,Appalachia Southern,Shelby,Thompson Mine No 1,Alabama,"Active, men working, not producing",Underground,"Tacoa Minerals, Llc","1669 Mission Hills Road, Alabaster, AL 35007",Mine only,71336.0,,2010
103380,8.0,Independent Producer Operator,16271.0,Appalachia Southern,Shelby,Calera,Alabama,Active,Surface,Conrad Yelvington Dist.,"P.O. Box 11637, Daytona Beach, FL 32120",Preparation Plant,0.0,,2010
103380,8.0,Independent Producer Operator,16271.0,Appalachia Southern,Shelby,Calera,Alabama,Active,Underground,Conrad Yelvington Dist.,"P.O. Box 11637, Daytona Beach, FL 32120",Preparation Plant,0.0,,2010
103417,46.0,Operating Subsidiary,91248.0,Appalachia Southern,Shelby,Yeshic Mine,Alabama,Active,Surface,"Yeshic, Llc","74 Industrial Parkway, Jasper, AL 35501",Mine only,216050.0,,2010
103422,24.0,Independent Producer Operator,55853.0,Appalachia Southern,Shelby,Clark No 1 Mine,Alabama,Active,Underground,Tacoa Minerals Llc,"1669 Mission Hills Road, Alabaster, AL 35117",Mine only,12819.0,,2010
100563,14.0,Independent Producer Operator,30780.0,Appalachia Southern,Tuscaloosa,Greenfuels Processing Plant,Alabama,Active,Surface,Covol Fuels No 5 Llc,"P.O. Box 457, Brookwood, AL 35444",Mine and Preparation Plant,0.0,,2010
101247,692.0,Operating Subsidiary,1647840.0,Appalachia Southern,Tuscaloosa,No 4 Mine,Alabama,Active,Underground,Jim Walter Resources Inc,"3000 Riverchase Galleria Suite, Birmingham, AL 35244",Mine and Preparation Plant,2797422.0,United Mine Workers of America,2010
101401,776.0,Operating Subsidiary,1918923.0,Appalachia Southern,Tuscaloosa,No 7 Mine,Alabama,Active,Underground,Jim Walter Resources Inc,"3000 Riverchase Galleria Suite, Birmingham, AL 35236",Mine and Preparation Plant,3870330.0,United Mine Workers of America,2010
103172,84.0,Independent Producer Operator,228797.0,Appalachia Southern,Tuscaloosa,"Searles Mine No. 2, 3, 4, 5 &",Alabama,Active,Surface,"Southland Resources, Inc.","P.O. Box 770, Cottondale, AL 35453",Mine only,500184.0,,2010
103179,15.0,Independent Producer Operator,39519.0,Appalachia Southern,Tuscaloosa,Fleetwood Mine No 1,Alabama,Active,Surface,Black Warrior Minerals Inc,"P.O. Box 1190, Sumiton, AL 35148",Mine only,73062.0,,2010
103196,89.0,Independent Producer Operator,217410.0,Appalachia Southern,Tuscaloosa,East Brookwood Mine,Alabama,Active,Surface,Tuscaloosa Resources Inc,"3500 35th Avenue North, Birmingham, AL 35207",Mine only,491194.0,,2010
103303,85.0,Operating Subsidiary,242496.0,Appalachia Southern,Tuscaloosa,"Shannon Mine, No. 2, No. 3",Alabama,Active,Surface,"Shannon, Llc","74 Industrial Parkway, Jasper, AL 35501",Mine only,690958.0,,2010
103362,18.0,Independent Producer Operator,45295.0,Appalachia Southern,Tuscaloosa,Cef Alabama #4,Alabama,Active,Surface,Covol Engineered Fuels Lc,"P.O. Box 157, Brookwood, AL 35444",Mine and Preparation Plant,0.0,,2010
103365,20.0,Independent Producer Operator,46160.0,Appalachia Southern,Tuscaloosa,Cef Alabama #5,Alabama,Active,Surface,Covol Engineered Fuels Lc,"13108 Covol #5 Plant Road, Brookwood, AL 35444",Mine and Preparation Plant,0.0,,2010
103390,32.0,Independent Producer Operator,84073.0,Appalachia Southern,Tuscaloosa,Highway 59 Mine No. 1,Alabama,Active,Surface,"Tuscaloosa Resources, Inc","3500 35th Ave. North, Birmingham, AL 35207",Mine only,205130.0,,2010
100347,100.0,Independent Producer Operator,291039.0,Appalachia Southern,Walker,Choctaw Mine,Alabama,Active,Surface,Taft Coal Sales & Associates I,"107 N. Walston Bridge Road, Jasper, AL 35504",Mine and Preparation Plant,654184.0,,2010
101362,36.0,Independent Producer Operator,97414.0,Appalachia Southern,Walker,Manchester Mine,Alabama,Active,Surface,Black Warrior Minerals Inc,"P.O. Box 1190, Sumiton, AL 35148",Mine only,202497.0,,2010
102996,43.0,Independent Producer Operator,121495.0,Appalachia Southern,Walker,Jap Creek Mine,Alabama,Active,Surface,Reed Minerals Inc,"3699 Industrial Pkwy/P.O. Box, Jasper, AL 35502",Mine only,256410.0,,2010
103002,26.0,Independent Producer Operator,65958.0,Appalachia Southern,Walker,Corinth Mine,Alabama,Active,Underground,Warrior Investment Co Inc,"218 Hwy 195 N, Jasper, AL 35503",Mine only,118348.0,,2010
103019,30.0,Independent Producer Operator,85695.0,Appalachia Southern,Walker,Surface Mine #1,Alabama,Active,Surface,Drummond Company Inc,"3000 Highway 78 West, Jasper, AL 35501",Mine only,207612.0,United Mine Workers of America,2010
103128,8.0,Independent Producer Operator,9982.0,Appalachia Southern,Walker,Spring Branch Mine,Alabama,"Active, men working, not producing",Surface,"Haley Bros. Coal, Inc.","P.O. Box 56, Carbon Hill, AL 35549",Mine only,16859.0,,2010
103155,9.0,Independent Producer Operator,24307.0,Appalachia Southern,Walker,Corinth Prep Plant,Alabama,Active,Surface,Warrior Investment Company Inc,"218 Highway 195, Jasper, AL 35503",Preparation Plant,0.0,,2010
103155,9.0,Independent Producer Operator,24307.0,Appalachia Southern,Walker,Corinth Prep Plant,Alabama,Active,Underground,Warrior Investment Company Inc,"218 Highway 195, Jasper, AL 35503",Preparation Plant,0.0,,2010
103195,16.0,Independent Producer Operator,34111.0,Appalachia Southern,Walker,Mccollum/Sparks Branch Mine,Alabama,Active,Surface,"Quality Coal, Inc.","P.O. Box 2705, Jasper, AL 35502",Mine only,101953.0,,2010
103292,18.0,Operating Subsidiary,27808.0,Appalachia Southern,Walker,Redstar,Alabama,Temporarily closed,Surface,"Evergreen Mining, Llc","74 Industrial Parkway, Jasper, AL 35501",Mine only,51335.0,,2010
103336,17.0,Independent Producer Operator,29126.0,Appalachia Southern,Walker,Sugar Town Mine,Alabama,Active,Surface,"Haley Bros. Coal, In","P.O. Box 56, 414 5th Ave Nw, Carbon Hill, AL 35549",Mine only,81352.0,,2010
103337,19.0,Independent Producer Operator,47882.0,Appalachia Southern,Walker,Gooden Creek,Alabama,Active,Surface,Birmingham Coal & Coke Co Inc,"P.O. Box 354, Lynn, AL 35575",Mine only,110391.0,,2010
103339,16.0,Independent Producer Operator,41207.0,Appalachia Southern,Walker,Mallards Creek Mine,Alabama,Active,Surface,Haley Brothers Coal Inc,"P.O. Box 56, Carbon Hill, AL 35549",Mine only,60487.0,,2010
103342,55.0,Contractor,123979.0,Appalachia Southern,Walker,Reese's Branch Mine,Alabama,Active,Surface,"Cedar Lake Mining, Inc","2600 Warrior Jasper Road, Warrior, AL 35180",Mine only,439709.0,,2010
103370,17.0,Independent Producer Operator,31960.0,Appalachia Southern,Walker,Cresent Valley Mine,Alabama,Active,Surface,National Coal Of Alabama Inc,"1810 Birmingham Ave, Suite 101, Jasper, AL 35501",Mine only,63405.0,,2010
103372,10.0,Independent Producer Operator,23016.0,Appalachia Southern,Walker,Cane Creek Mine,Alabama,Temporarily closed,Surface,Cane Creek Llc,"P.O. Box 2322, Jasper, AL 35504",Mine only,18013.0,,2010
103376,41.0,Independent Producer Operator,115812.0,Appalachia Southern,Walker,Town Creek,Alabama,Active,Surface,Reed Minerals Inc,"3699 Industrial Parkway, Jasper, AL 35501",Mine only,203545.0,,2010
103397,16.0,Independent Producer Operator,41291.0,Appalachia Southern,Walker,Parrish Mine,Alabama,Active,Surface,Black Warrior Minerals Inc,"P.O. Box 1190, Sumiton, AL 35148",Mine only,111553.0,,2010
103398,32.0,Independent Producer Operator,71995.0,Appalachia Southern,Walker,Kansas Mine,Alabama,Active,Surface,"National Coal Of Alabama, Inc","P.O. Box 147, Eldridge, AL 35554",Mine only,256078.0,,2010
103423,15.0,Independent Producer Operator,25278.0,Appalachia Southern,Walker,Dutton Hill Mine,Alabama,Active,Surface,"Quality Coal Company, Inc.","1306 1st Street Nw, Unit B, Jasper, AL 35502",Mine only,75064.0,,2010
103321,69.0,Independent Producer Operator,173151.0,Appalachia Southern,Winston,Poplar Springs,Alabama,Active,Surface,National Coal Of Alabama Inc,"1810 Birmingham Ave, Suite 101, Jasper, AL 35501",Mine only,458145.0,,2010
103358,33.0,Independent Producer Operator,80851.0,Appalachia Southern,Winston,Old Union,Alabama,Active,Surface,Birmingham Coal & Coke Co Inc,"P.O. Box 354, Lynn, AL 35575",Mine only,227336.0,,2010
5000030,127.0,Independent Producer Operator,309160.0,Western,Yukon-Koyukuk,Usibelli,Alaska,Active,Surface,Usibelli Coal Mine Inc,"P.O. Box 1000, Healy, AK 99743",Mine and Preparation Plant,2151094.0,Teamsters,2010
